-0.17789799,0.008733988,-0.28948784,0.10899353,-0.41156006,-0.021850586,-5.456543,42.75055,-56.94275,-0.79401237,-1.5311986,9.653774,614117076956097
-0.08029616,0.024320722,-0.7526932,0.11326599,-0.27270508,-0.027191162,-5.456543,42.75055,-56.94275,-0.76108783,-1.5214604,9.657966,614117082327190
-0.08029616,0.024320722,-0.7526932,0.020339966,-0.17977905,-0.01651001,-5.456543,42.75055,-56.94275,-0.76108783,-1.5214604,9.657966,614117086904827
0.123318195,-0.118400574,-0.9203634,0.04597473,-0.10501099,-0.01651001,-6.138611,42.75055,-56.271362,-0.7324714,-1.5172007,9.660848,614117091696087
0.123318195,-0.118400574,-0.9203634,0.020339966,-0.09005737,-0.013305664,-6.138611,42.75055,-56.271362,-0.7324714,-1.5172007,9.660848,614117096823040
0.16379464,0.009370327,-0.715395,0.024612427,-0.10180664,-0.010101318,-6.138611,42.75055,-56.271362,-0.7149362,-1.5139127,9.662677,614117101797405
0.05580294,-0.016561031,-0.28667736,0.038497925,-0.12850952,-0.009033203,-6.138611,42.75055,-56.271362,-0.70543534,-1.5125586,9.663587,614117106771771
0.05580294,-0.016561031,-0.28667736,0.03956604,-0.13278198,-0.0068969727,-6.138611,42.75055,-56.271362,-0.70543534,-1.5125586,9.663587,614117112081829
0.04592967,-0.028240085,-0.0125284195,0.03315735,-0.10714722,-0.0026245117,-6.138611,42.75055,-56.271362,-0.69571275,-1.5106561,9.664589,614117116628948
0.04592967,-0.028240085,-0.0125284195,0.016067505,-0.06335449,0.0016479492,-6.138611,42.75055,-56.271362,-0.69571275,-1.5106561,9.664589,614117121633831
0.06703049,0.01430583,-0.023557663,0.0021820068,-0.027038574,0.0027160645,-6.138611,42.75055,-56.271362,-0.6852674,-1.5077512,9.66579,614117126577679
0.054070115,0.051297188,-0.15676594,-0.002090454,-0.012084961,0.0016479492,-6.3095093,41.549683,-56.774902,-0.67854553,-1.505732,9.666578,614117131552044
0.054070115,0.051297188,-0.15676594,0.003250122,-0.029174805,0.0016479492,-6.3095093,41.549683,-56.774902,-0.67854553,-1.505732,9.666578,614117136526409
0.012693107,0.0047906637,-0.113550186,0.0053863525,-0.035583496,-4.8828125E-4,-6.3095093,41.549683,-56.774902,-0.675986,-1.5055623,9.666784,614117141866985
0.012693107,0.0047906637,-0.113550186,0.0053863525,-0.02810669,0.0016479492,-6.3095093,41.549683,-56.774902,-0.675986,-1.5055623,9.666784,614117146444622
-0.06866497,-0.0033948421,0.038357735,0.0043182373,-0.023834229,0.0037841797,-5.456543,42.063904,-57.61261,-0.67487323,-1.5053173,9.6669,614117151388470
-0.015016019,0.011053801,0.03714466,0.008590698,-0.02810669,0.0037841797,-5.456543,42.063904,-57.61261,-0.67272496,-1.5046841,9.667148,614117156332317
-0.015016019,0.011053801,0.03714466,0.008590698,-0.033447266,0.004852295,-5.456543,42.063904,-57.61261,-0.67272496,-1.5046841,9.667148,614117161337200
3.0231476E-4,-0.009025812,0.06377506,0.008590698,-0.03878784,0.0069885254,-5.456543,42.063904,-57.61261,-0.6704854,-1.5041323,9.66739,614117166281048
3.0231476E-4,-0.009025812,0.06377506,0.0043182373,-0.040924072,0.00592041,-5.456543,42.063904,-57.61261,-0.6704854,-1.5041323,9.66739,614117171621624
0.015840113,-0.027572393,0.096800804,0.0021820068,-0.03451538,0.0069885254,-5.456543,42.063904,-57.61261,-0.667525,-1.5036371,9.667671,614117176229778
0.0074568987,-0.0053032637,0.09219742,-0.0042266846,-0.029174805,0.00592041,-5.456543,42.063904,-57.61261,-0.6643888,-1.5030311,9.667982,614117181173626
0.0074568987,-0.0053032637,0.09219742,-0.0052948,-0.033447266,0.004852295,-5.456543,42.063904,-57.61261,-0.6643888,-1.5030311,9.667982,614117186117474
-0.042990327,0.05622518,0.037656784,-0.006362915,-0.035583496,0.0027160645,-5.6274414,42.23633,-57.780457,-0.66230875,-1.5021473,9.668262,614117191061321
-0.042990327,0.05622518,0.037656784,-0.014907837,-0.029174805,-4.8828125E-4,-5.6274414,42.23633,-57.780457,-0.66230875,-1.5021473,9.668262,614117196035687
-0.06934786,0.08375156,-0.011809349,-0.015975952,-0.019561768,-4.8828125E-4,-5.6274414,42.23633,-57.780457,-0.660779,-1.5014192,9.668479,614117201406780
-0.020932376,-0.019812822,0.0042304993,-0.015975952,-0.013153076,-4.8828125E-4,-5.6274414,42.23633,-57.780457,-0.6587697,-1.5026096,9.668432,614117205984417
-0.020932376,-0.019812822,0.0042304993,-0.013839722,-0.016357422,5.79834E-4,-4.9453735,42.57965,-55.76935,-0.6587697,-1.5026096,9.668432,614117210958782
-0.008433282,0.016853094,0.023513794,-0.011703491,-0.021697998,0.0027160645,-4.9453735,42.57965,-55.76935,-0.6573181,-1.5035536,9.668384,614117215902630
-0.008433282,0.016853094,0.023513794,-0.011703491,-0.021697998,0.0037841797,-4.9453735,42.57965,-55.76935,-0.6573181,-1.5035536,9.668384,614117220938030
-0.004401386,0.034909964,0.024282455,-0.010635376,-0.024902344,0.004852295,-4.9453735,42.57965,-55.76935,-0.65596485,-1.5041001,9.668391,614117225851360
-0.004401386,0.034909964,0.024282455,-0.0084991455,-0.025970459,0.004852295,-4.9453735,42.57965,-55.76935,-0.65596485,-1.5041001,9.668391,614117231161419
-0.003972769,0.007854104,0.024857521,-0.011703491,-0.021697998,0.00592041,-4.9453735,42.57965,-55.76935,-0.6542741,-1.5048486,9.668388,614117235769573
-0.0026484132,-0.020430446,0.0055685043,-0.014907837,-0.014221191,0.0069885254,-4.9453735,42.57965,-55.76935,-0.65243566,-1.5059367,9.668344,614117240866009
-0.0026484132,-0.020430446,0.0055685043,-0.012771606,-0.012084961,0.004852295,-4.9453735,42.57965,-55.76935,-0.65243566,-1.5059367,9.668344,614117245687786
3.0094385E-4,4.8446655E-4,-0.059940338,-0.009567261,-0.014221191,0.0069885254,-4.9453735,42.57965,-56.10504,-0.65095407,-1.5069772,9.668282,614117250631634
