-1.5013592,-1.0684469,-0.36261272,0.34458923,0.45870972,-0.008529663,-38.63983,3.718567,-15.59906,3.3819685,2.9089015,8.733325,1423808718459990613
-1.485029,-0.9525144,-2.2451572,0.35740662,0.31344604,0.12712097,-38.63983,3.718567,-15.59906,3.3491116,2.9369397,8.736603,1423808718469878308
-1.485029,-0.9525144,-2.2451572,0.24098206,0.048553467,0.2702484,-38.578796,3.779602,-15.779114,3.3491116,2.9369397,8.736603,1423808718480101697
-0.6203346,-0.0027208328,-2.55589,0.08824158,-0.18643188,0.32365417,-38.578796,3.779602,-15.779114,3.3394434,2.9585834,8.733,1423808718490050428
0.43511868,0.80103755,-1.7345428,-0.07624817,-0.24624634,0.275589,-38.63983,3.718567,-16.079712,3.3560886,2.9656827,8.724207,1423808718500273816
1.1836329,0.966208,-0.4469471,-0.18092346,-0.16506958,0.16557312,-38.63983,3.718567,-16.079712,3.3869607,2.957964,8.714891,1423808718510161512
1.4349496,1.0678916,0.905056,-0.13713074,-0.06359863,0.016036987,-38.75885,3.718567,-15.899658,3.4131548,2.9408424,8.710465,1423808718520384900
1.0340445,0.94609594,1.9443417,0.061538696,0.004760742,-0.11427307,-38.75885,3.718567,-15.899658,3.426548,2.924065,8.7108555,1423808718530333631
0.15884495,0.18919659,1.6045837,0.29118347,0.033599854,-0.16127014,-38.75885,3.6590576,-15.9591675,3.426787,2.9218369,8.711509,1423808718540526502
-0.64261985,-0.56100345,-0.36287785,0.39585876,4.8828125E-4,-0.13883972,-38.75885,3.6590576,-15.9591675,3.420062,2.9414945,8.707536,1423808718550475232
-1.0870407,-0.99352527,-2.0601254,0.2228241,-0.114868164,-0.039505005,-38.63983,3.479004,-16.018677,3.413693,2.9757962,8.698375,1423808718560698621
-1.0904222,-1.0737312,-3.4459658,0.2228241,-0.114868164,-0.039505005,-38.63983,3.479004,-16.018677,3.4165714,3.0065863,8.686648,1423808718570616834
-0.7206831,-0.9861977,-4.018447,-0.12110901,-0.23770142,-0.15272522,-38.459778,3.6590576,-16.079712,3.42695,3.0277755,8.675193,1423808718580840223
-0.44868088,-0.9066856,-4.0392694,-0.2888031,-0.2654724,-0.29585266,-38.459778,3.6590576,-16.079712,3.4418364,3.0364325,8.666269,1423808718590758435
-0.26044703,-0.9863534,-4.1749754,-0.491745,-0.2291565,-0.44752502,-38.519287,3.718567,-16.319275,3.4594622,3.0270998,8.662516,1423808718600951307
-0.5902281,-1.2412033,-4.4114475,-0.70002747,-0.17788696,-0.54045105,-38.519287,3.718567,-16.319275,3.4721613,3.006015,8.664777,1423808718610900037
-1.6732447,-1.6489682,-4.668331,-0.88908386,-0.22167969,-0.5351105,-38.519287,3.6590576,-16.378784,3.4753351,2.9714668,8.675414,1423808718621092908
-3.007318,-2.3036146,-5.202956,-1.0300751,-0.32315063,-0.43363953,-38.519287,3.6590576,-16.378784,3.4749384,2.9191546,8.6933155,1423808718631041639
-4.2612476,-3.070083,-5.1096163,-1.094162,-0.4256897,-0.25526428,-38.279724,3.6590576,-16.079712,3.4802346,2.8502727,8.714029,1423808718641234510
-5.291626,-3.746634,-4.2413015,-1.103775,-0.5325012,-0.017074585,-38.279724,3.6590576,-16.079712,3.4967434,2.7636123,8.735309,1423808718651183240
-5.9253674,-4.302066,-3.7553558,-1.1571808,-0.6499939,0.23072815,-38.15918,3.718567,-15.838623,3.5264113,2.6668048,8.753454,1423808718661406629
-6.3865185,-4.336595,-3.9973726,-1.2714691,-0.73117065,0.44969177,-38.15918,3.718567,-15.838623,3.5733263,2.5557015,8.767561,1423808718671294324
-6.435933,-4.202704,-3.947813,-1.4081879,-0.8240967,0.6537018,-38.15918,3.6590576,-15.539551,3.6327736,2.4323623,8.778209,1423808718681548230
-6.2198577,-4.433502,-3.663248,-1.548111,-0.9597473,0.8363495,-38.15918,3.6590576,-15.539551,3.7078545,2.2841296,8.786635,1423808718691466443
-5.4421463,-4.763205,-2.3766222,-1.6698761,-1.1135559,0.9858856,-38.21869,4.019165,-15.238953,3.7944252,2.1190164,8.791046,1423808718701689832
-5.2066298,-4.490255,-0.40591335,-1.7425079,-1.179779,1.1482391,-38.21869,4.019165,-15.238953,3.898071,1.9295863,8.789319,1423808718711608045
-4.8072233,-4.2906804,1.661787,-1.7531891,-1.1744385,1.3223419,-38.459778,4.499817,-14.518738,4.008105,1.7295458,8.7814665,1423808718721800916
-4.166416,-4.1688232,3.960969,-1.6698761,-1.114624,1.462265,-38.459778,4.499817,-14.518738,4.1239276,1.511908,8.767995,1423808718731749646
-3.396954,-3.8305187,5.988908,-1.5331573,-0.97683716,1.5348969,-38.69934,4.9194336,-13.919067,4.232781,1.2949789,8.750828,1423808718741973035
-2.7640615,-3.633595,7.0838995,-1.4071198,-0.7760315,1.5530548,-38.69934,4.9194336,-13.919067,4.334158,1.0766953,8.730762,1423808718751891248
-2.5713649,-3.1732335,8.746813,-1.2458344,-0.5175476,1.5381012,-38.75885,5.6396484,-12.779236,4.4131317,0.87392795,8.713834,1423808718762114637
-2.7809877,-3.0914543,9.3924055,-1.0727997,-0.31246948,1.5370331,-38.75885,5.6396484,-12.779236,4.4699984,0.6774073,8.702334,1423808718772002332
-3.1925254,-3.5557084,8.850972,-0.9681244,-0.21633911,1.5786896,-38.938904,6.539917,-11.878967,4.5012035,0.50042564,8.698226,1423808718782256238
-3.6768117,-3.7648323,8.697487,-0.90937805,-0.19924927,1.6620026,-38.938904,6.539917,-11.878967,4.517115,0.3280695,8.698186,1423808718792174451
-4.381361,-3.9570065,9.096671,-0.78227234,-0.28897095,1.7912445,-39.179993,7.798767,-10.798645,4.522898,0.16487251,8.699804,1423808718802397840
-5.256516,-4.027007,9.802588,-0.529129,-0.45239258,2.0337067,-39.179993,7.798767,-10.798645,4.527625,2.9965446E-4,8.698908,1423808718812316053
-5.0699124,-3.8251004,11.015895,-0.17344666,-0.54211426,2.2985992,-39.35852,9.1796875,-9.779358,4.538724,-0.15086977,8.6918125,1423808718822539441
-4.1283574,-3.571974,12.1977005,0.19078064,-0.40219116,2.4951324,-39.35852,9.1796875,-9.779358,4.55892,-0.2903099,8.677693,1423808718832457654
-3.0817604,-3.5788321,13.1682825,0.4823761,-0.0262146,2.62117,-39.35852,10.739136,-8.758545,4.5728145,-0.4052298,8.665769,1423808718842711560
-2.319171,-3.6529582,12.395092,0.61802673,0.46725464,2.7205048,-39.35852,10.739136,-8.758545,4.5632944,-0.5024458,8.665695,1423808718852629773
-2.3150177,-3.4760518,10.2367115,0.61909485,0.81118774,2.8561554,-39.419556,12.539673,-7.8598022,4.5152197,-0.5828038,8.6858225,1423808718862853162
-0.42906523,-2.635009,8.814979,0.62657166,0.8870239,2.9939423,-39.419556,12.539673,-7.8598022,4.324322,-0.7409815,8.770494,1423808718872771375
0.6099181,-2.5418663,9.436615,0.6938629,0.8069153,3.0729828,-39.35852,14.219666,-7.319641,4.2152967,-0.81987,8.816432,1423808718883025281
1.3908625,-2.390654,10.045036,0.81562805,0.71292114,3.1092987,-39.35852,14.219666,-7.319641,4.115496,-0.8859506,8.857098,1423808718892912976
1.3908625,-2.390654,10.045036,0.98332214,0.63494873,3.129593,-39.118958,16.319275,-7.319641,4.115496,-0.8859506,8.857098,1423808718903136365
2.1502085,-2.293281,10.361023,1.1819916,0.57299805,3.1562958,-39.118958,16.319275,-7.319641,4.0190053,-0.9382112,8.89594,1423808718913054578
2.90515,-2.158455,11.47403,1.4159088,0.6050415,3.2161102,-38.75885,18.23883,-7.6187134,3.9301615,-0.9697088,8.932182,1423808718923277967
4.308742,-1.7457868,12.383211,1.5761261,0.8635254,3.2919464,-38.75885,18.23883,-7.6187134,3.840589,-0.979466,8.97,1423808718933196180
8.826802,-1.20412,13.3499155,1.6348724,1.3452454,3.3474884,-38.279724,20.698547,-7.978821,3.612818,-0.9478888,9.067493,1423808718943450086
8.826802,-1.20412,13.3499155,1.6925507,1.8803711,3.3325348,-38.279724,20.698547,-7.978821,3.612818,-0.9478888,9.067493,1423808718953337781
